,ID,NM_LOCALID,LONG,LAT,ALT,UF_SIGLA,NM_REGIAO,REGIAO_SIGLA,UF
432,791,ALDEIA INDÍGENA SANTA INÊS,-69.3896284609899,-3.63042565582009,66.771432,AM,Norte,N,Amazonas
433,792,ALDEIA INDÍGENA SANTA TEREZINHA,-69.3802096596967,-3.46730277724643,69.437769,AM,Norte,N,Amazonas
434,793,ALDEIA INDÍGENA DEREGUINÊ,-69.4829632450552,-3.71415404792123,82.34746,AM,Norte,N,Amazonas
435,794,ALDEIA INDÍGENA TORRE DA MISSÃO,-69.3231884749824,-3.3962057527673,73.982681,AM,Norte,N,Amazonas
436,795,ALDEIA INDÍGENA SÃO DOMINGOS II,-69.4158396385569,-3.64135430365294,66.617598,AM,Norte,N,Amazonas
437,801,UMARIAÇU,-69.9370856972857,-4.2722084889581,70.550292,AM,Norte,N,Amazonas
438,802,ALDEIA INDÍGENA BELÉM DO SOLIMÕES,-69.5228674254349,-4.04349081326274,65.540526,AM,Norte,N,Amazonas
439,803,ALDEIA INDÍGENA TI SAPOTAL,-69.5172295212433,-4.25305495031878,67.389446,AM,Norte,N,Amazonas
440,804,ALDEIA INDÍGENA TAUARÚ,-69.5167307371371,-4.13356080210863,58.0,AM,Norte,N,Amazonas
441,805,ALDEIA INDÍGENA BANANAL,-69.4226836537823,-3.96576564210061,80.998756,AM,Norte,N,Amazonas
442,806,ALDEIA INDÍGENA UMARIAÇU I,-69.9426494793383,-4.26299380603509,80.814866,AM,Norte,N,Amazonas
443,807,ALDEIA INDÍGENA NOSSA SENHORA DE APARECIDA,-69.801087360042,-4.21672908237712,98.99164,AM,Norte,N,Amazonas
444,808,ALDEIA INDÍGENA NOVA JERUSALÉM,-69.7836455872528,-4.21751569870469,89.771787,AM,Norte,N,Amazonas
445,809,ALDEIA INDÍGENA PENA PRETA,-69.7508959501661,-4.23327827973021,76.419711,AM,Norte,N,Amazonas
446,810,ALDEIA INDÍGENA SANTA ROSA,-69.6845481004739,-4.21321956337719,70.159619,AM,Norte,N,Amazonas
447,811,ALDEIA INDÍGENA NOVA EXTREMA,-69.6176256595473,-4.18399374136058,72.736797,AM,Norte,N,Amazonas
448,812,ALDEIA INDÍGENA NOVO CRUZADOR,-69.5843200164439,-4.15050888470223,78.90067,AM,Norte,N,Amazonas
449,813,ALDEIA INDÍGENA MONTE SINAI,-69.6006315216925,-4.16644614636096,80.518643,AM,Norte,N,Amazonas
450,814,ALDEIA INDÍGENA ESTRELA DA PAZ,-69.5770507830754,-4.21054756209032,86.659061,AM,Norte,N,Amazonas
451,815,ALDEIA INDÍGENA VILA BOA NOVA OURIQUE,-69.5343872704503,-4.21705026750476,83.557456,AM,Norte,N,Amazonas
452,816,ALDEIA INDÍGENA VISTA ALEGRE,-69.5471673398698,-4.27942724649736,76.466276,AM,Norte,N,Amazonas
453,817,ALDEIA INDÍGENA EMAÚ,-69.6334127107231,-4.300249265547,86.232342,AM,Norte,N,Amazonas
454,818,ALDEIA INDÍGENA JUTIMÃ,-69.4505374924329,-4.16656522238652,70.421897,AM,Norte,N,Amazonas
455,819,ALDEIA INDÍGENA SACAMBU I,-69.4416289344788,-4.13249282757799,71.395363,AM,Norte,N,Amazonas
456,820,ALDEIA INDÍGENA SACAMBU II,-69.4749179982498,-4.13048856905984,58.0,AM,Norte,N,Amazonas
457,821,ALDEIA INDÍGENA ÁGUA LIMPA,-69.5338882846743,-4.13328553467951,79.984922,AM,Norte,N,Amazonas
458,822,ALDEIA INDÍGENA CIGANA BRANCA,-69.5506095471756,-4.08448455188833,69.195228,AM,Norte,N,Amazonas
459,823,ALDEIA INDÍGENA NOVO MARANHÃO,-69.5528948752518,-4.06773256263044,75.206329,AM,Norte,N,Amazonas
460,824,ALDEIA INDÍGENA NOVA ESPERANÇA,-69.5514714528881,-4.06513718401302,78.4485,AM,Norte,N,Amazonas
461,825,ALDEIA INDÍGENA SÃO DOMINGOS,-69.5335501198921,-4.05012197647896,62.651389,AM,Norte,N,Amazonas
462,826,ALDEIA INDÍGENA LAGUINHO,-69.6004895213642,-4.06712140413629,77.90863,AM,Norte,N,Amazonas
463,827,ALDEIA INDÍGENA PIRANHA,-69.6166074884079,-4.05048217791033,79.96247,AM,Norte,N,Amazonas
464,828,ALDEIA INDÍGENA NOVO JUTAÍ,-69.6173369233612,-4.03401461851513,96.415355,AM,Norte,N,Amazonas
465,829,ALDEIA INDÍGENA BARREIRINHA,-69.7283001818322,-3.99083227689351,97.966747,AM,Norte,N,Amazonas
466,830,ALDEIA INDÍGENA NOVA JORDÂNIA,-69.4828047725712,-4.01658259070666,78.412881,AM,Norte,N,Amazonas
467,831,ALDEIA INDÍGENA PALMARES,-69.4509447708713,-4.00076392951733,77.433177,AM,Norte,N,Amazonas
468,832,ALDEIA INDÍGENA CRAJARI II,-69.4167968631909,-3.83426645881802,58.522865,AM,Norte,N,Amazonas
469,833,ALDEIA INDÍGENA CRAJARI I,-69.423810035727,-3.80078214226147,70.201992,AM,Norte,N,Amazonas
470,834,ALDEIA INDÍGENA BOA VISTA,-69.4236908646517,-3.7993468192382,79.088128,AM,Norte,N,Amazonas
471,835,ALDEIA INDÍGENA NOVA RESSURREIÇÃO,-69.4299540025189,-3.76745379398905,70.562736,AM,Norte,N,Amazonas
472,836,ALDEIA INDÍGENA CURANÃ,-69.4423100751253,-3.73098951531729,55.499621,AM,Norte,N,Amazonas
473,837,ALDEIA INDÍGENA NOVO EWARE,-69.4627909476067,-3.73472744457782,71.609992,AM,Norte,N,Amazonas
474,838,ALDEIA INDÍGENA BARRO VERMELHO,-69.4666743211478,-3.7843523491877,82.495907,AM,Norte,N,Amazonas
475,839,ALDEIA INDÍGENA NOVA ESPERANÇA,-69.4841563130024,-3.79990758605835,75.908755,AM,Norte,N,Amazonas
476,843,ALDEIA INDÍGENA SAMAUMA,-67.2119415612377,-6.8411842238181,109.503511,AM,Norte,N,Amazonas
477,844,ALDEIA INDÍGENA SHIKURIHA,-67.1593005687869,-6.79856960610141,96.813682,AM,Norte,N,Amazonas
478,845,ALDEIA INDÍGENA VOLTA GRANDE,-67.0728952389826,-6.78907687249059,112.563145,AM,Norte,N,Amazonas
479,846,ALDEIA INDÍGENA VIAGEM,-67.0323196510283,-6.77013687646774,88.180267,AM,Norte,N,Amazonas
480,847,ALDEIA INDÍGENA MARRECÃO,-66.9178669657422,-6.81005366324536,89.07989,AM,Norte,N,Amazonas
481,848,ALDEIA INDÍGENA CIDADEZINHA,-66.6697765804897,-6.78950869568334,100.530713,AM,Norte,N,Amazonas
482,849,ALDEIA INDÍGENA ZURUAHA,-65.7991215852015,-6.4326546948634,64.291326,AM,Norte,N,Amazonas
483,850,ALDEIA INDÍGENA SÃO JOSÉ,-63.0177664115373,-5.53320414180148,50.210281,AM,Norte,N,Amazonas
484,851,ALDEIA INDÍGENA SÃO FRANCISCO,-63.0088357575804,-5.50851443861291,48.550594,AM,Norte,N,Amazonas
485,852,ALDEIA INDÍGENA TERRA NOVA,-64.7575738693326,-5.97296064437355,46.0,AM,Norte,N,Amazonas
486,853,ALDEIA INDÍGENA ABAQUADI,-64.667017464574,-5.89544441654991,39.0,AM,Norte,N,Amazonas
487,854,ALDEIA INDÍGENA AÇAI,-64.8668849277788,-6.09817878182188,42.251511,AM,Norte,N,Amazonas
488,861,ALDEIA INDÍGENA NOVA ESPERANÇA,-64.5703519265966,-3.43688922195456,73.886945,AM,Norte,N,Amazonas
489,862,ALDEIA INDÍGENA BETEL,-64.5806855346944,-3.43902439371601,71.736246,AM,Norte,N,Amazonas
490,863,ALDEIA INDÍGENA BARREIRA DA MISSÃO DO MEIO,-64.5854702564439,-3.43684535234879,73.110733,AM,Norte,N,Amazonas
491,864,ALDEIA INDÍGENA BARREIRA DA MISSÃO DE CIMA,-64.5917317180274,-3.43955741898068,76.654745,AM,Norte,N,Amazonas
492,867,ALDEIA INDÍGENA BARRO ALTO II,-67.6729894341784,-2.7858089085335,57.67177,AM,Norte,N,Amazonas
493,868,ALDEIA INDÍGENA NOSSA SENHORA APARECIDA,-67.5109000075489,-2.73159517579968,65.729912,AM,Norte,N,Amazonas
494,869,ALDEIA INDÍGENA PROSPERIDADE,-67.4679776739154,-2.69290082724363,45.0,AM,Norte,N,Amazonas
495,870,ALDEIA INDÍGENA SÃO DOMINGOS II,-67.4671884522212,-2.68912165640034,51.143583,AM,Norte,N,Amazonas
496,871,ALDEIA INDÍGENA SANTA CRUZ,-67.7744448540002,-2.8679640660888,46.0,AM,Norte,N,Amazonas
497,872,ALDEIA INDÍGENA SÃO LÁZARO,-67.6229306875119,-2.75956029473412,46.0,AM,Norte,N,Amazonas
498,873,ALDEIA INDÍGENA NOVO CUMÃ,-67.5303281033817,-2.58919486980476,93.49869,AM,Norte,N,Amazonas
499,874,ALDEIA INDÍGENA SANTA FÉ,-67.6008942369299,-2.75645205288579,46.0,AM,Norte,N,Amazonas
500,875,ALDEIA INDÍGENA SÃO SEBASTIÃO,-67.5932680790534,-2.75480144880969,66.110176,AM,Norte,N,Amazonas
501,876,ALDEIA INDÍGENA LAGO GRANDE,-67.4515670620454,-2.43665563015957,54.435772,AM,Norte,N,Amazonas
502,877,ALDEIA INDÍGENA SÍTIO SÃO SEBASTIÃO,-67.4745398815893,-2.78658190946366,49.353668,AM,Norte,N,Amazonas
503,878,ALDEIA INDÍGENA NOVA UNIÃO,-67.4073151348978,-2.74287019380637,64.945826,AM,Norte,N,Amazonas
504,879,ALDEIA INDÍGENA BOM FUTURO,-67.8625448376869,-2.96702196559717,53.19715,AM,Norte,N,Amazonas
505,880,ALDEIA INDÍGENA SÃO DOMINGOS I,-67.4659834012898,-2.80011833818985,70.01007,AM,Norte,N,Amazonas
506,881,ALDEIA INDÍGENA MARÍ-MARÍ,-67.1866790142936,-2.36930462955493,56.099853,AM,Norte,N,Amazonas
507,882,ALDEIA INDÍGENA SÃO FRANCISCO DO MURIÁ,-67.3823061900967,-2.52742222876206,56.459458,AM,Norte,N,Amazonas
508,885,ALDEIA INDÍGENA MIRATU,-65.1892887418961,-3.02798313936712,53.168495,AM,Norte,N,Amazonas
509,886,ALDEIA INDÍGENA PORTO PRAIA,-65.1552273306846,-2.89654017010034,31.044829,AM,Norte,N,Amazonas
510,897,COMUNIDADE INDÍGENA DO ANINGAL,-61.3999376720151,3.45500263276495,128.415256,RR,Norte,N,Roraima
511,901,COMUNIDADE INDÍGENA AUARIS,-64.5059410366304,4.00514502055238,796.688786,RR,Norte,N,Roraima
512,902,COMUNIDADE INDÍGENA CAJUEIRO,-61.2959823938116,3.76370656733709,108.269008,RR,Norte,N,Roraima
513,903,COMUNIDADE INDÍGENA GARAGEM,-61.3405639523172,3.76336370220337,94.44163,RR,Norte,N,Roraima
514,904,COMUNIDADE INDÍGENA LEÃO DE OURO,-61.4298377897624,4.15160132196117,214.262654,RR,Norte,N,Roraima
515,905,COMUNIDADE INDÍGENA CAMALEÃO,-61.3329953443535,4.1396010422807,189.830418,RR,Norte,N,Roraima
516,906,COMUNIDADE INDÍGENA ANARO,-60.9524121154444,3.95068235359668,106.193036,RR,Norte,N,Roraima
517,907,COMUNIDADE INDÍGENA PALMEIRA,-60.9098981255607,3.88793803412448,94.631935,RR,Norte,N,Roraima
518,908,COMUNIDADE INDÍGENA PONTA DA SERRA,-60.9264198124718,3.58244519997298,102.592561,RR,Norte,N,Roraima
519,909,COMUNIDADE INDÍGENA URUCURI,-60.8738407185742,3.61821746225859,99.030092,RR,Norte,N,Roraima
520,910,COMUNIDADE INDÍGENA OURO,-60.6766467299292,3.48392861821519,84.860843,RR,Norte,N,Roraima
521,911,COMUNIDADE INDÍGENA SÃO FRANCISCO,-60.740662308574,3.50564341001795,85.866426,RR,Norte,N,Roraima
522,912,COMUNIDADE INDÍGENA MANGUEIRA,-61.0845952903186,3.62290328575287,124.862782,RR,Norte,N,Roraima
523,913,COMUNIDADE INDÍGENA GUARIBA,-61.1872370022309,3.60701720122348,104.94023,RR,Norte,N,Roraima
524,914,COMUNIDADE INDÍGENA MUTAMBA,-61.0507944816199,3.61524596443295,103.683186,RR,Norte,N,Roraima
525,915,COMUNIDADE INDÍGENA ARAÇÁ,-61.1135209984794,3.57627362756589,84.323717,RR,Norte,N,Roraima
526,918,COMUNIDADE INDÍGENA SURUCUCU,-63.6846021107766,2.82134459552819,847.352853,RR,Norte,N,Roraima
527,920,COMUNIDADE INDÍGENA SUCUBA,-61.2015774745141,2.98757542214464,95.676058,RR,Norte,N,Roraima
528,921,COMUNIDADE INDÍGENA BARATA,-61.0742202547932,3.27787287485136,129.925169,RR,Norte,N,Roraima
529,922,COMUNIDADE INDÍGENA RAIMUNDÃO,-61.3422444898193,2.88890967615538,88.160327,RR,Norte,N,Roraima
530,923,COMUNIDADE INDÍGENA MANGUEIRA,-61.3536805173537,3.26893344097272,89.201775,RR,Norte,N,Roraima
531,924,COMUNIDADE INDÍGENA BOQUEIRÃO,-61.2964691973896,3.27512596021941,114.296993,RR,Norte,N,Roraima
532,925,COMUNIDADE INDÍGENA ANTA,-61.1565175057614,3.36726235537115,107.042632,RR,Norte,N,Roraima
533,926,COMUNIDADE INDÍGENA PIUM,-61.1297243929944,3.42131087063732,102.932789,RR,Norte,N,Roraima
534,928,COMUNIDADE INDÍGENA VISTA ALEGRE,-60.5095278850297,3.12718447889934,76.258901,RR,Norte,N,Roraima
535,929,COMUNIDADE INDÍGENA CAMPO ALEGRE,-60.5429665495634,3.22924585712437,87.523792,RR,Norte,N,Roraima
536,930,COMUNIDADE INDÍGENA VISTA NOVA,-60.5618675642516,3.32200607526484,87.164724,RR,Norte,N,Roraima
537,931,COMUNIDADE INDÍGENA LAGO GRANDE,-60.4362184555727,3.38793118964788,81.055941,RR,Norte,N,Roraima
538,932,COMUNIDADE INDÍGENA DO MILHO,-60.3494077967431,3.42262200293619,81.210644,RR,Norte,N,Roraima
539,933,COMUNIDADE INDÍGENA DA ILHA,-60.5672117661067,3.2453330623789,77.899675,RR,Norte,N,Roraima
540,934,COMUNIDADE INDÍGENA DO MORCEGO,-60.6352976382157,3.2345248939291,100.62416,RR,Norte,N,Roraima
541,935,COMUNIDADE INDÍGENA SERRA DA MOÇA,-60.6908326071624,3.23213675823171,113.372763,RR,Norte,N,Roraima
542,940,COMUNIDADE INDÍGENA NOVO PARAÍSO,-60.1395737505874,2.88194523139979,120.497167,RR,Norte,N,Roraima
543,941,COMUNIDADE INDÍGENA MANOÁ,-60.102236932382,2.99566606264846,96.778458,RR,Norte,N,Roraima
544,942,COMUNIDADE INDÍGENA ÁGUA BOA,-59.9987761045192,2.08909182962133,168.725238,RR,Norte,N,Roraima
545,943,COMUNIDADE INDÍGENA MARUPÁ,-59.8633773549127,2.15260858368772,177.108485,RR,Norte,N,Roraima
546,944,COMUNIDADE INDÍGENA JACAMIM,-59.768586823903,2.20277009889509,155.833208,RR,Norte,N,Roraima
547,945,COMUNIDADE INDÍGENA MURIRU,-60.2021368284221,2.55877332075493,111.351229,RR,Norte,N,Roraima
548,946,COMUNIDADE INDÍGENA MOSKOW,-60.1794170259028,2.74903145912405,126.93065,RR,Norte,N,Roraima
549,957,COMUNIDADE INDÍGENA TABALASCADA,-60.5756476205225,2.66704896393097,82.115531,RR,Norte,N,Roraima
550,958,COMUNIDADE INDÍGENA CANAUANI,-60.5289489287346,2.7442107087839,98.75789,RR,Norte,N,Roraima
551,959,COMUNIDADE INDÍGENA MALACACHETA,-60.4280150719657,2.65433208521592,90.260014,RR,Norte,N,Roraima
552,966,COMUNIDADE INDÍGENA WAI-WAI,-59.1300116732671,0.541448332087975,175.109272,RR,Norte,N,Roraima
553,972,COMUNIDADE INDÍGENA DA RAPOSA,-60.0946095493314,3.81515640338318,120.053093,RR,Norte,N,Roraima
554,973,COMUNIDADE INDÍGENA DO XUMINA,-60.1823896548607,3.84904573953865,124.264828,RR,Norte,N,Roraima
555,974,COMUNIDADE INDÍGENA DO NAPOLEÃO,-60.0223269740583,3.91460701925543,111.83688,RR,Norte,N,Roraima
556,975,COMUNIDADE INDÍGENA DO ARAÇÁ,-60.4426742744026,4.17202764948108,119.204614,RR,Norte,N,Roraima
557,976,COMUNIDADE INDÍGENA JIBÓIA,-59.6077405656363,3.93405162608387,97.653846,RR,Norte,N,Roraima
558,977,COMUNIDADE INDÍGENA CACHOEIRINHA,-59.8257088277966,3.99553856773124,124.826897,RR,Norte,N,Roraima
559,978,COMUNIDADE INDÍGENA MATIRI,-59.5925569695305,4.01068354084152,103.11828,RR,Norte,N,Roraima
560,979,COMUNIDADE INDÍGENA GUARIBA,-59.9191204093368,3.85428626861376,113.682093,RR,Norte,N,Roraima
561,980,COMUNIDADE INDÍGENA ESCONDIDO,-60.1545289138268,3.57387063218712,82.855241,RR,Norte,N,Roraima
562,981,COMUNIDADE INDÍGENA BISMARCK,-60.0997761253773,3.5539155496498,82.56999,RR,Norte,N,Roraima
563,982,COMUNIDADE INDÍGENA CAMARA,-60.1036971402178,3.59514505902443,80.631313,RR,Norte,N,Roraima
564,983,COMUNIDADE INDÍGENA COPAÍBA,-60.2400379751223,3.52964331654112,82.4937,RR,Norte,N,Roraima
565,984,COMUNIDADE INDÍGENA TATU,-60.4198484816904,3.96005174129782,105.2044,RR,Norte,N,Roraima
566,985,COMUNIDADE INDÍGENA CARANÃ,-60.1980793553253,4.09582167429216,478.863618,RR,Norte,N,Roraima
567,986,COMUNIDADE INDÍGENA PERDIZ,-60.2636193357508,4.13141663246843,368.619831,RR,Norte,N,Roraima
568,987,COMUNIDADE INDÍGENA PACU,-60.2077773871574,4.16161043042244,290.056385,RR,Norte,N,Roraima
569,988,COMUNIDADE INDÍGENA SANTA MARIA,-60.0666044015568,4.10404526880845,268.176215,RR,Norte,N,Roraima
570,990,COMUNIDADE INDÍGENA BOCA DA MATA,-61.1430936616987,4.34685521738046,440.46917,RR,Norte,N,Roraima
571,991,COMUNIDADE INDÍGENA SÃO JORGE,-60.7673052444127,4.14255951192386,126.353384,RR,Norte,N,Roraima
572,992,COMUNIDADE INDÍGENA SURUMU,-60.7912582322507,4.19283792932151,121.159334,RR,Norte,N,Roraima
573,993,COMUNIDADE INDÍGENA DO CONTÃO,-60.5411185444542,4.16307528985885,117.236145,RR,Norte,N,Roraima
574,994,COMUNIDADE INDÍGENA PIOLHO,-60.7393147102155,4.71311239558609,774.094748,RR,Norte,N,Roraima
575,995,COMUNIDADE INDÍGENA MATO GROSSO,-60.8923921012049,4.55843600101207,961.148249,RR,Norte,N,Roraima
576,996,COMUNIDADE INDÍGENA SOROCAIMA,-61.1390894863232,4.40275501714728,638.341844,RR,Norte,N,Roraima
577,997,COMUNIDADE INDÍGENA BANANAL,-61.2049250446722,4.44052656139552,837.368172,RR,Norte,N,Roraima
578,998,COMUNIDADE INDÍGENA BARRO,-60.8418770039882,4.2893662132991,138.82275,RR,Norte,N,Roraima
579,999,COMUNIDADE INDÍGENA MEL,-60.8753688222005,4.23958414281677,138.228682,RR,Norte,N,Roraima
580,1000,COMUNIDADE INDÍGENA TÁXI I,-60.6413317969611,4.29268789746306,246.684268,RR,Norte,N,Roraima
581,1001,COMUNIDADE INDÍGENA SANTA ROSA,-61.1444857428643,4.23642722701795,229.379593,RR,Norte,N,Roraima
582,1002,COMUNIDADE INDÍGENA SABIÁ,-61.0026799029038,4.19837988870917,178.099366,RR,Norte,N,Roraima
583,1003,COMUNIDADE INDÍGENA CURICACA,-61.0899189300891,4.21244169450909,220.451329,RR,Norte,N,Roraima
584,1004,COMUNIDADE INDÍGENA PERDIZ,-60.784505252333,4.0053051254207,170.109335,RR,Norte,N,Roraima
585,1005,COMUNIDADE INDÍGENA DA ROÇA,-60.4990444085805,3.80451747404144,85.432321,RR,Norte,N,Roraima
586,1006,COMUNIDADE INDÍGENA TÁXI II,-60.6732100749919,3.55900835360479,73.932909,RR,Norte,N,Roraima
587,1018,COMUNIDADE INDÍGENA MUTUM,-59.8567985307262,4.44641327850973,522.161666,RR,Norte,N,Roraima
588,1019,COMUNIDADE INDÍGENA ÁGUA FRIA,-60.4964762526577,4.6454156995692,651.909975,RR,Norte,N,Roraima
589,1020,COMUNIDADE INDÍGENA DO SOCÓ,-60.4546001708224,4.28934265853548,270.862641,RR,Norte,N,Roraima
590,1021,COMUNIDADE INDÍGENA DO FLEXAL,-60.2690766718574,4.63150071267774,777.264386,RR,Norte,N,Roraima
591,1022,COMUNIDADE INDÍGENA DO MATURUCA,-60.141207362719,4.46804648916502,603.971191,RR,Norte,N,Roraima
592,1023,COMUNIDADE INDÍGENA DA MACEDÔNIA,-60.0594046642883,4.41323508278566,720.112009,RR,Norte,N,Roraima
593,1024,COMUNIDADE INDÍGENA SÃO MATEUS,-60.5097651802159,4.24909466636949,127.564395,RR,Norte,N,Roraima
594,1025,COMUNIDADE INDÍGENA SÃO LUÍS,-60.4836604278232,4.33478724365917,260.031896,RR,Norte,N,Roraima
595,1026,COMUNIDADE INDÍGENA MARACANÃ,-59.9918152743332,4.32731660871598,620.306753,RR,Norte,N,Roraima
596,1027,COMUNIDADE INDÍGENA SÃO FRANCISCO I,-60.2863889520563,4.34150453726357,386.740475,RR,Norte,N,Roraima
597,1028,COMUNIDADE INDÍGENA PEDRA BRANCA,-60.2725424282523,4.46902043648693,519.330161,RR,Norte,N,Roraima
598,1029,COMUNIDADE INDÍGENA ENSEADA,-60.2275224761954,4.43303550992903,497.392052,RR,Norte,N,Roraima
599,1030,COMUNIDADE INDÍGENA CARAPARU,-60.3695444449616,4.53511326133783,649.873332,RR,Norte,N,Roraima
600,1031,COMUNIDADE INDÍGENA BANANAL,-60.5838675777566,4.63103872514636,744.988922,RR,Norte,N,Roraima
601,1032,COMUNIDADE INDÍGENA WORUMANDÁ,-60.441009425308,4.57676336238986,668.283433,RR,Norte,N,Roraima
602,1033,COMUNIDADE INDÍGENA MORRO,-59.9688520357201,4.37016214906697,500.891815,RR,Norte,N,Roraima
603,1034,COMUNIDADE INDÍGENA DO CAJU,-60.5138735353448,4.71359238019099,652.960192,RR,Norte,N,Roraima
604,1035,COMUNIDADE INDÍGENA DO PAURÊ,-60.5918492863125,4.73531372212669,742.342854,RR,Norte,N,Roraima
605,1036,COMUNIDADE INDÍGENA SERRA DO SOL,-60.475198089633,4.94951377612844,763.100739,RR,Norte,N,Roraima
606,1037,COMUNIDADE INDÍGENA TAXI,-60.6478671202562,5.15937465109291,1155.279873,RR,Norte,N,Roraima
607,1038,COMUNIDADE INDÍGENA SAUPARU,-60.4340784024005,4.99396735393305,778.0,RR,Norte,N,Roraima
608,1039,COMUNIDADE INDÍGENA PACU,-60.2109750535166,5.07837356709979,1180.782028,RR,Norte,N,Roraima
609,1040,COMUNIDADE INDÍGENA ARAÇA DA SERRA,-60.4398193583655,5.09954237943309,904.033975,RR,Norte,N,Roraima
610,1041,COMUNIDADE INDÍGENA SÃO FRANCISCO II,-60.2806294811642,5.22007072643334,1169.262568,RR,Norte,N,Roraima
611,1042,COMUNIDADE INDÍGENA SANTA MARIA,-60.1703006336671,5.06955196666603,1169.310998,RR,Norte,N,Roraima
612,1043,COMUNIDADE INDÍGENA PERDIZ II,-60.2293019713923,5.06981854309268,1279.571494,RR,Norte,N,Roraima
613,1044,COMUNIDADE INDÍGENA MONTE MUARIAT,-60.2162020712501,4.66788967230316,597.282842,RR,Norte,N,Roraima
614,1045,COMUNIDADE INDÍGENA ORINDUQUE,-60.0489676427329,4.72395082359963,616.131234,RR,Norte,N,Roraima
615,1046,COMUNIDADE INDÍGENA CANÃ,-60.086516558466,4.62896703646462,543.896511,RR,Norte,N,Roraima
616,1047,COMUNIDADE INDÍGENA LILÁS,-60.1902951049131,4.4961906254993,479.696587,RR,Norte,N,Roraima
617,1048,COMUNIDADE INDÍGENA WILIMON,-60.1774974325926,4.62977521771158,566.528573,RR,Norte,N,Roraima
618,1049,COMUNIDADE INDÍGENA UIRAMUTÃ,-60.1571824916627,4.60197423614183,552.731709,RR,Norte,N,Roraima
619,1050,COMUNIDADE INDÍGENA CAMARAREM,-60.1736935133217,4.52709432667252,492.867115,RR,Norte,N,Roraima
620,1080,ALDEIA INDÍGENA CAJUEIRO,-54.4928510370502,-5.53455131930881,230.566623,PA,Norte,N,Pará
621,1081,ALDEIA INDÍGENA IRIRI,-54.1880421257907,-4.53135820036588,183.888647,PA,Norte,N,Pará
622,1083,ALDEIA INDÍGENA KARARAÔ,-52.8142438575785,-3.90154969581863,135.308959,PA,Norte,N,Pará
623,1084,ALDEIA INDÍGENA KOATINEMO,-52.5787033643464,-4.04929493457083,149.60002,PA,Norte,N,Pará
624,1085,ALDEIA INDÍGENA IPIXUNA,-52.5050390800929,-4.76753171867571,164.169779,PA,Norte,N,Pará
625,1092,ALDEIA INDÍGENA NASSEPOTITI,-54.0061578604375,-9.50438158421259,297.137126,PA,Norte,N,Pará
626,1093,ALDEIA INDÍGENA KUBENKROKE,-53.3903251094985,-8.72683009856791,281.05398,PA,Norte,N,Pará
627,1094,ALDEIA INDÍGENA PUKANY,-53.4503017568773,-8.16151905100926,260.974143,PA,Norte,N,Pará
628,1099,ALDEIA INDÍGENA TRINCHEIRA BACAJÁ,-51.3335909063008,-4.03790201320468,139.363894,PA,Norte,N,Pará
629,1176,ALDEIA GAVIÕES,-48.9385352984849,-5.16383809481031,123.748188,PA,Norte,N,Pará
630,1205,ALDEIA INDÍGENA ARARÁS,-52.8646980479132,-3.81503029895007,149.563691,PA,Norte,N,Pará
631,1413,ALDEIA ANAXINGANGA,-50.0668995490905,-4.88831241705644,158.138886,PA,Norte,N,Pará
632,1414,ALDEIA MARUXEWARA,-50.137658186707,-5.06365277195135,129.810031,PA,Norte,N,Pará
633,1417,ALDEIA INDÍGENA GUAJANAÍRA,-49.9555239028774,-4.91012379462646,153.469638,PA,Norte,N,Pará
634,1530,ALDEIA INDÍGENA PARANOWAUNA,-50.0797426920267,-4.69353048369447,135.111276,PA,Norte,N,Pará
635,1531,ALDEIA INDÍGENA PARANATINGA,-49.9632598917673,-4.48635712908327,87.115392,PA,Norte,N,Pará
636,1532,ALDEIA INDÍGENA ITAY'GOA,-49.8978581353261,-4.74223681887038,116.436606,PA,Norte,N,Pará
637,1557,ALDEIA INDÍGENA POMKURU,-58.0855637775823,-0.43680251066421,98.832842,PA,Norte,N,Pará
638,1558,ALDEIA INDÍGENA TAMIWRU,-58.094170921792,-0.555838547428865,90.062411,PA,Norte,N,Pará
639,1559,ALDEIA INDÍGENA MAPUERA,-57.9733606872551,-0.697114704982655,92.868701,PA,Norte,N,Pará
640,1563,ALDEIA KRIKETUM,-51.6538501629947,-7.13174794842623,211.772951,PA,Norte,N,Pará
641,1564,ALDEIA AUKRA,-51.8691905212305,-7.69834354470985,254.061438,PA,Norte,N,Pará
642,1565,ALDEIA KJBENKRANKEIN,-52.1204687288988,-8.13826149027043,347.56262,PA,Norte,N,Pará
643,1598,ALDEIA INDÍGENA XIKRIM,-50.8009279547231,-6.25365953137757,214.0,PA,Norte,N,Pará
644,1599,DJUDJUÊ-KÔ,-50.9355051380506,-6.31898790746377,240.248689,PA,Norte,N,Pará
645,1645,ALDEIA INDÍGENA GURANI (KARIWASSU),-48.9638061295775,-4.74488736721162,117.660504,PA,Norte,N,Pará
646,1695,ALDEIA INDÍGENA CARAJÁS,-49.7040490486819,-8.86166639898279,164.718561,PA,Norte,N,Pará
647,1764,ALDEIA INDÍGENA APYTEREWA,-52.6700046824711,-5.55719433425725,182.354718,PA,Norte,N,Pará
648,1780,TRIBO SURUÍ-VELHA,-48.6394655337112,-5.92954763600923,212.655284,PA,Norte,N,Pará
649,1806,ALDEIA INDÍGENA BACAJÁ,-51.4337162768792,-4.90385634705126,148.424576,PA,Norte,N,Pará
